Artist,Track,Album,Album_type,Stream,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Liveness,Valence,Tempo,Tempo_category,Duration_ms,Views,Likes,Comments,Licensed,official_video
Konshens,So High,Still One Drop,album,4233181.0,0.731,0.643,A# / Bb,-7.998,0.262,0.346,0.126,0.843,168.101,Vivace,225067.0,1453227.0,9670.0,247.0,False,False
Konshens,Show Yourself,Show Yourself,single,9252095.0,0.871,0.88,D,-1.725,0.296,0.106,0.0853,0.894,109.998,Moderato / Allegretto,147545.0,5298195.0,31833.0,318.0,False,False
Konshens,GYAL TIME AGAIN,GYAL TIME AGAIN,single,1368943.0,0.822,0.747,B,-3.29,0.17,0.31,0.325,0.702,92.942,Andante,182400.0,1505156.0,30670.0,994.0,True,True
Konshens,Succa Proof (feat. Konshens and J. Black),Victory Lap,album,13654610.0,0.382,0.953,D,-2.501,0.355,0.0122,0.238,0.329,87.532,Andante,201800.0,13485.0,226.0,9.0,False,False
Konshens,Simple Blessings,Simple Blessings,single,6549348.0,0.828,0.816,C# / Db,-4.566,0.164,0.0976,0.0884,0.567,99.669,Andante,177600.0,28263108.0,140733.0,2016.0,True,True
Ramirez,The Boys Are Back In Town,Sensational,album,70293185.0,0.853,0.701,G# / Ab,-5.908,0.34,0.212,0.142,0.643,155.069,Allegro,147907.0,13914142.0,198123.0,4018.0,True,True
Ramirez,Grey Magic,G.R.E.Y.G.O.D.S.I.I.,single,24521061.0,0.837,0.651,F# / Gb,-11.443,0.0601,0.0501,0.101,0.36,155.004,Allegro,142707.0,3944.0,114.0,14.0,False,False
Ramirez,Grey Gods,Grey Gorilla,album,56880259.0,0.793,0.665,D,-6.457,0.178,0.0265,0.0796,0.433,159.98,Vivace,192810.0,17556665.0,153774.0,3179.0,False,False
Ramirez,The fo Five,THE PLAYA$ MANUAL,album,36492037.0,0.712,0.922,A# / Bb,-5.261,0.0677,0.218,0.604,0.709,176.078,Vivace,201818.0,12107432.0,197902.0,5785.0,False,True
Ramirez,Sarcophagus II,Meet Me Where the River Turns Grey,album,19076790.0,0.798,0.799,C,-6.181,0.343,0.114,0.14,0.287,164.971,Vivace,185725.0,1248052.0,18097.0,51.0,True,True
Ramirez,Sarcophagus III,G.R.E.Y.G.O.D.S.I.I.,single,26198333.0,0.756,0.741,C# / Db,-4.533,0.0618,0.00943,0.64,0.319,122.999,Allegro,171781.0,16697114.0,123639.0,1970.0,False,False
Ramirez,Hunnids,THE PLAYA$ MANUAL,album,12255438.0,0.799,0.878,C# / Db,-6.204,0.0659,0.0998,0.148,0.578,162.01,Vivace,134727.0,2431081.0,50445.0,1464.0,False,True
Ramirez,Na Na Na Na Na (Caught Slippin),Grey Gorilla,album,35815697.0,0.833,0.895,A,-4.764,0.204,0.0623,0.317,0.77,93.99,Andante,153260.0,6703721.0,123456.0,3382.0,False,True
Ramirez,Gold Thangs & Pinky Rangs (Da Hooptie),THE PLAYA$ MANUAL,album,20201795.0,0.767,0.722,C# / Db,-7.043,0.0713,0.256,0.0773,0.521,98.984,Andante,264242.0,3713063.0,43764.0,57.0,True,True
Ramirez,The Mystical Warlock,World War,album,21669712.0,0.808,0.867,G# / Ab,-3.555,0.114,0.0527,0.587,0.601,160.03,Vivace,195000.0,4594552.0,71306.0,2133.0,False,True
J. Cole,No Role Modelz,2014 Forest Hills Drive,album,1545710370.0,0.69,0.521,A# / Bb,-8.492,0.339,0.324,0.0534,0.494,100.028,Andante,292799.0,11724138.0,64875.0,1266.0,False,False
J. Cole,Wet Dreamz,2014 Forest Hills Drive,album,887206376.0,0.495,0.722,F# / Gb,-8.108,0.357,0.0697,0.113,0.539,175.627,Vivace,239267.0,205380048.0,1709888.0,39625.0,True,True
J. Cole,MIDDLE CHILD,MIDDLE CHILD,single,1007746821.0,0.837,0.364,G# / Ab,-11.713,0.276,0.149,0.271,0.463,123.984,Allegro,213594.0,250590224.0,2613715.0,77515.0,True,True
J. Cole,She Knows (feat. Amber Coffman & Cults),Born Sinner (Deluxe Version),album,482921460.0,0.766,0.74,C# / Db,-10.363,0.0807,0.0193,0.229,0.183,118.008,Moderato / Allegretto,296520.0,195235887.0,1975954.0,39259.0,True,True
J. Cole,Work Out,Cole World: The Sideline Story,album,656433528.0,0.831,0.427,D,-6.903,0.106,0.0531,0.307,0.216,93.004,Andante,235320.0,73066304.0,656489.0,9916.0,False,True
J. Cole,m y . l i f e (with 21 Savage & Morray),The Off-Season,album,271679178.0,0.597,0.587,G,-7.026,0.137,0.0622,0.214,0.0753,140.021,Allegro,218802.0,32762084.0,519380.0,20886.0,False,True
J. Cole,Power Trip (feat. Miguel),Born Sinner (Deluxe Version),album,443831729.0,0.667,0.608,C# / Db,-7.054,0.216,0.324,0.426,0.475,99.992,Andante,241160.0,52301242.0,344000.0,8761.0,True,True
J. Cole,p r i d e . i s . t h e . d e v i l (with Lil Baby),The Off-Season,album,273282885.0,0.861,0.656,E,-7.867,0.425,0.104,0.0986,0.331,88.967,Andante,218210.0,1784200.0,23880.0,564.0,False,False
J. Cole,Love Yourz,2014 Forest Hills Drive,album,286368878.0,0.677,0.638,G# / Ab,-8.631,0.333,0.589,0.193,0.435,82.81,Andante,211497.0,32919424.0,380516.0,11275.0,True,True
J. Cole,Kevin’s Heart,KOD,album,307240351.0,0.829,0.527,F# / Gb,-6.644,0.367,0.482,0.631,0.475,116.079,Moderato / Allegretto,200310.0,60015185.0,881269.0,30848.0,False,True
J Balvin,LA CANCIÓN,OASIS,album,1258594026.0,0.754,0.646,G,-5.795,0.317,0.152,0.108,0.429,176.089,Vivace,242573.0,625767664.0,2742951.0,52938.0,False,False
J Balvin,No Me Conoce - Remix,Famouz,album,1067735521.0,0.804,0.787,A# / Bb,-3.824,0.0746,0.14,0.0927,0.562,91.974,Andante,309120.0,1979058380.0,5920531.0,107534.0,True,True
J Balvin,UN PESO,OASIS,album,369661893.0,0.627,0.675,F,-7.125,0.213,0.125,0.0784,0.961,79.31,Andante,277107.0,100829261.0,532381.0,11979.0,True,True
J Balvin,QUE PRETENDES,OASIS,album,623040836.0,0.639,0.791,A# / Bb,-4.443,0.253,0.0275,0.362,0.939,92.603,Andante,222347.0,366833956.0,2316392.0,38538.0,True,True
J Balvin,I Like It,Invasion of Privacy,album,1456860581.0,0.816,0.726,F,-3.998,0.129,0.099,0.372,0.65,136.048,Allegro,253390.0,1524946021.0,10304827.0,315894.0,True,True
J Balvin,AM Remix,AM Remix,single,496587459.0,0.743,0.655,F# / Gb,-5.015,0.159,0.114,0.0764,0.785,172.031,Vivace,261335.0,313903206.0,1988104.0,41949.0,True,True
J Balvin,Una Locura,ENOC,album,491471865.0,0.714,0.761,F,-4.596,0.0427,0.139,0.241,0.906,168.022,Vivace,230693.0,267296336.0,1166733.0,20060.0,True,True
J Balvin,Baila Baila Baila - Remix,"Baila Baila Baila (Remix) [feat. Farruko, Anuel Aa]",single,372911410.0,0.785,0.572,D,-7.504,0.123,0.0598,0.218,0.49,100.016,Andante,235284.0,245708602.0,1204348.0,21715.0,True,True
J Balvin,Si Tu Novio Te Deja Sola,Si Tu Novio Te Deja Sola,single,321725027.0,0.718,0.46,D# / Eb,-9.498,0.0711,0.519,0.0981,0.52,121.927,Allegro,243560.0,993985563.0,3578049.0,117121.0,True,True
J Balvin,Con Altura,Con Altura,single,680361258.0,0.882,0.689,F# / Gb,-4.027,0.124,0.39,0.0501,0.746,97.963,Andante,161627.0,2046548704.0,9268034.0,281013.0,True,True
Katy Perry,Dark Horse,PRISM,album,1067826820.0,0.647,0.585,F# / Gb,-6.123,0.0512,0.00314,0.165,0.353,131.934,Allegro,215672.0,3442526730.0,16342399.0,794592.0,True,True
Katy Perry,Unconditionally,PRISM,album,456680831.0,0.432,0.725,G,-4.862,0.0431,0.00273,0.208,0.353,128.902,Allegro,228879.0,652271151.0,3433059.0,107580.0,True,True
Katy Perry,When I’m Gone (with Katy Perry),When I’m Gone (with Katy Perry),single,179992904.0,0.685,0.886,C,-4.179,0.034,0.028,0.481,0.615,125.034,Allegro,161267.0,29668486.0,582383.0,69930.0,True,True
Katy Perry,Roar,PRISM,album,884721001.0,0.671,0.771,G,-4.821,0.0316,0.00492,0.354,0.436,90.003,Andante,223546.0,3725748519.0,15864499.0,763366.0,True,True
Katy Perry,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Funk Wav Bounces Vol.1,album,981287133.0,0.893,0.745,B,-3.105,0.0571,0.0642,0.0943,0.872,101.018,Andante,223413.0,673497801.0,4097989.0,105475.0,True,True
Katy Perry,The One That Got Away,Teenage Dream,album,600106818.0,0.691,0.795,C# / Db,-4.021,0.0355,0.000812,0.156,0.876,133.971,Allegro,227333.0,953056719.0,4500259.0,225804.0,True,True
Katy Perry,Harleys In Hawaii,Smile,album,333871953.0,0.721,0.751,A# / Bb,-6.203,0.125,0.162,0.118,0.738,140.095,Allegro,185481.0,108154748.0,1966195.0,69129.0,True,True
Katy Perry,Last Friday Night (T.G.I.F.),Teenage Dream,album,755406330.0,0.652,0.812,D# / Eb,-3.797,0.0409,0.00125,0.667,0.72,126.023,Allegro,230733.0,1454602433.0,6701586.0,425561.0,True,True
Katy Perry,Firework,Teenage Dream,album,777626685.0,0.638,0.832,G# / Ab,-5.039,0.049,0.141,0.113,0.648,124.071,Allegro,227893.0,1406704456.0,6231519.0,445941.0,True,True
Katy Perry,California Gurls,Teenage Dream,album,569808223.0,0.788,0.753,C,-3.71,0.0536,0.0038,0.18,0.403,125.005,Allegro,234653.0,674401032.0,3347202.0,145889.0,True,True
OneRepublic,I Ain't Worried,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",single,698329298.0,0.704,0.797,C,-5.927,0.0475,0.0826,0.0546,0.825,139.994,Allegro,148486.0,127721256.0,1594144.0,19373.0,True,True
OneRepublic,Counting Stars,Native,album,1805319715.0,0.664,0.705,C# / Db,-4.972,0.0382,0.0654,0.115,0.477,122.017,Allegro,257840.0,3721610307.0,16558621.0,475191.0,True,True
OneRepublic,Sunshine,Sunshine,single,223323334.0,0.697,0.875,F,-4.621,0.034,0.137,0.28,0.774,140.069,Allegro,163855.0,5053767.0,79834.0,1450.0,True,True
OneRepublic,Secrets,Waking Up,album,492010350.0,0.516,0.764,D,-6.223,0.0366,0.0717,0.115,0.376,148.021,Allegro,224693.0,261189040.0,1782356.0,53789.0,True,True
OneRepublic,Someday,Human (Deluxe),album,136274254.0,0.576,0.679,C,-7.237,0.034,0.0311,0.323,0.213,121.005,Allegro,187889.0,27851879.0,294495.0,5127.0,True,True
OneRepublic,Run,Human (Deluxe),album,391962525.0,0.682,0.72,B,-8.176,0.0382,0.321,0.205,0.649,116.988,Moderato / Allegretto,168260.0,42503345.0,462548.0,8428.0,True,True
OneRepublic,West Coast,West Coast,single,80800302.0,0.685,0.699,F# / Gb,-7.803,0.0349,0.317,0.0895,0.884,134.057,Allegro,192948.0,12343624.0,164863.0,3091.0,True,True
OneRepublic,Apologize,Dreaming Out Loud,album,622982487.0,0.593,0.74,G# / Ab,-6.12,0.0339,0.363,0.102,0.502,118.008,Moderato / Allegretto,208107.0,527266135.0,3703947.0,90201.0,True,True
OneRepublic,Lose Somebody,Golden Hour,album,463702643.0,0.58,0.586,C# / Db,-6.883,0.0357,0.344,0.0755,0.507,147.988,Allegro,199549.0,15496624.0,235181.0,4983.0,True,True
OneRepublic,Good Life,Waking Up,album,319781459.0,0.634,0.69,F# / Gb,-7.804,0.052,0.0771,0.132,0.645,94.988,Andante,253307.0,203647257.0,1031768.0,49024.0,True,True
Tyga,Chosen (feat. Ty Dolla $ign),No Love Lost (Deluxe),album,318794918.0,0.571,0.767,D,-5.16,0.287,0.336,0.0809,0.605,93.421,Andante,161684.0,77829280.0,740669.0,9071.0,True,True
Tyga,Loco Contigo (feat. J. Balvin & Tyga),Carte Blanche,album,729304558.0,0.694,0.758,B,-2.986,0.218,0.278,0.102,0.371,192.091,Presto,185195.0,447678909.0,4671470.0,65561.0,True,True
Tyga,Freaky Deaky,Freaky Deaky,single,132874022.0,0.799,0.653,D,-5.453,0.037,0.019,0.0935,0.236,104.019,Andante,215281.0,61229867.0,829184.0,17385.0,True,True
Tyga,Sunshine,Sunshine,single,33689823.0,0.746,0.647,G,-6.673,0.106,0.0267,0.052,0.393,97.989,Andante,188964.0,22265894.0,481674.0,11434.0,True,True
Tyga,Ice Cream Man,Fuk Wat They Talkin Bout,album,134812039.0,0.902,0.67,A# / Bb,-4.074,0.19,0.167,0.107,0.39,144.07,Allegro,186672.0,37312620.0,416548.0,9914.0,True,True
Tyga,Taste (feat. Offset),Legendary,album,1190427652.0,0.866,0.613,C,-6.385,0.151,0.0293,0.104,0.359,98.001,Andante,229210.0,1404098315.0,7268318.0,133661.0,True,True
Tyga,Ayo,Fan of A Fan The Album (Expanded Edition),album,510424985.0,0.823,0.563,F# / Gb,-5.095,0.0443,0.0399,0.0851,0.682,98.031,Andante,225227.0,335979832.0,2269460.0,49881.0,True,True
Tyga,Juicy,Hot Pink,album,307134927.0,0.785,0.652,C,-2.607,0.0668,0.102,0.0697,0.484,170.024,Vivace,203093.0,306342231.0,3000646.0,103381.0,True,True
Tyga,Nasty,Nasty,single,14650099.0,0.581,0.512,D,-8.126,0.285,0.148,0.111,0.685,104.196,Andante,207692.0,9108653.0,113376.0,3545.0,True,True
Tyga,Lift Me Up,Lift Me Up,single,43022731.0,0.913,0.534,A,-6.048,0.0571,0.0163,0.269,0.312,107.054,Andante,168224.0,15391141.0,206342.0,3513.0,True,True
Jason Derulo,Acapulco,Acapulco,single,305987348.0,0.774,0.792,A# / Bb,-4.021,0.0523,0.051,0.155,0.507,122.062,Allegro,139672.0,49697188.0,537687.0,9637.0,True,True
Jason Derulo,Take You Dancing,Take You Dancing,single,607717448.0,0.789,0.711,D,-4.248,0.041,0.0332,0.0876,0.753,112.985,Moderato / Allegretto,190306.0,118811175.0,1010831.0,21273.0,True,True
Jason Derulo,Savage Love (Laxed - Siren Beat),Savage Love (Laxed - Siren Beat),single,1008103659.0,0.767,0.481,C,-8.52,0.0803,0.234,0.269,0.761,150.076,Allegro,171375.0,11102624.0,161027.0,5082.0,True,True
Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Swalla (feat. Nicki Minaj & Ty Dolla $ign),single,1010582107.0,0.696,0.817,C# / Db,-3.862,0.109,0.075,0.187,0.782,98.064,Andante,216409.0,1720801216.0,9621385.0,253175.0,True,True
Jason Derulo,Want to Want Me,Everything Is 4,album,908429469.0,0.775,0.68,C,-5.508,0.0629,0.00906,0.109,0.656,114.025,Moderato / Allegretto,207719.0,442303756.0,2039670.0,33930.0,False,True
Jason Derulo,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Mal De Amores,album,589683929.0,0.792,0.895,C# / Db,-3.112,0.0587,0.165,0.0501,0.793,94.968,Andante,201526.0,787089410.0,4782112.0,118961.0,True,True
Jason Derulo,Never Let You Go,Never Let You Go,single,10878099.0,0.607,0.825,G,-4.451,0.0447,0.0519,0.081,0.467,126.956,Allegro,178810.0,20453534.0,225697.0,14598.0,False,True
Jason Derulo,Savage Love (Laxed – Siren Beat) [BTS Remix],Savage Love (Laxed - Siren Beat) [BTS Remix],single,230005291.0,0.758,0.598,C,-5.695,0.0868,0.16,0.295,0.658,149.836,Allegro,184905.0,213605388.0,6867468.0,428959.0,False,False
Jason Derulo,Jalebi Baby (Tesher x Jason Derulo),Jalebi Baby (Tesher x Jason Derulo),single,149254607.0,0.691,0.829,C,-7.179,0.0412,0.0289,0.254,0.866,93.059,Andante,169154.0,284339012.0,3936763.0,76513.0,True,True
Jason Derulo,Whatcha Say,Jason Derulo,album,501379264.0,0.615,0.711,B,-5.507,0.0779,0.0444,0.145,0.711,144.036,Allegro,221253.0,326325053.0,2180476.0,136763.0,True,True
Big Sean,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Funk Wav Bounces Vol.1,album,981287133.0,0.893,0.745,B,-3.105,0.0571,0.0642,0.0943,0.872,101.018,Andante,223413.0,673497844.0,4097990.0,105475.0,True,True
Big Sean,Wolves (feat. Post Malone),Detroit 2,album,317028137.0,0.724,0.675,D,-5.267,0.0867,0.0978,0.351,0.325,160.048,Vivace,199758.0,17749451.0,407422.0,9715.0,True,True
Big Sean,I Don't Fuck With You,Dark Sky Paradise,album,671510653.0,0.824,0.733,C# / Db,-5.474,0.0613,0.0362,0.325,0.395,97.972,Andante,284387.0,382303374.0,3293569.0,102947.0,True,True
Big Sean,I Know,Dark Sky Paradise,album,244958627.0,0.733,0.334,C# / Db,-11.314,0.0811,0.327,0.116,0.267,119.935,Moderato / Allegretto,319973.0,96181514.0,904224.0,14454.0,True,True
Big Sean,Beware,Hall Of Fame (Deluxe),album,326455717.0,0.7,0.554,C# / Db,-5.909,0.187,0.219,0.419,0.0633,97.127,Andante,235187.0,100665935.0,864054.0,26191.0,True,True
Big Sean,Bounce Back,I Decided.,album,666145000.0,0.78,0.575,C# / Db,-5.628,0.139,0.106,0.129,0.273,81.502,Andante,222360.0,187756219.0,1446074.0,33404.0,True,True
Big Sean,Easy Lover (feat. Big Sean),Easy Lover (feat. Big Sean),single,22925848.0,0.675,0.817,F,-3.789,0.0497,0.00711,0.0839,0.446,105.964,Andante,215938.0,10673418.0,109700.0,3636.0,True,True
Big Sean,Champions,Champions,single,268738307.0,0.692,0.774,F# / Gb,-2.48,0.0876,0.0623,0.873,0.349,134.952,Allegro,334253.0,560693.0,8031.0,286.0,False,False
Big Sean,Clique,Kanye West Presents Good Music Cruel Summer,compilation,304368932.0,0.66,0.539,A,-5.947,0.324,0.0534,0.222,0.307,109.318,Moderato / Allegretto,293613.0,70659.0,944.0,33.0,False,False
Big Sean,Blessings,Dark Sky Paradise,album,232566374.0,0.79,0.621,C# / Db,-7.634,0.275,0.333,0.122,0.15,118.895,Moderato / Allegretto,252040.0,278871629.0,1682365.0,44851.0,True,True
Julión Álvarez y su Norteño Banda,Fuentes De Ortiz,"De Hoy En Adelante, Que Te Vaya Bien",album,29915523.0,0.825,0.481,A# / Bb,-6.404,0.0372,0.392,0.0971,0.961,119.985,Moderato / Allegretto,213333.0,27822141.0,138023.0,1188.0,False,False
Julión Álvarez y su Norteño Banda,Que Te Vaya Bien,"De Hoy En Adelante, Que Te Vaya Bien",album,78517888.0,0.667,0.467,G,-5.906,0.0276,0.237,0.271,0.406,97.99,Andante,151387.0,11263387.0,95634.0,738.0,False,False
Julión Álvarez y su Norteño Banda,Ojos Verdes,Soy Lo Que Quiero... Indispensable (Edición Especial),album,91163665.0,0.787,0.469,F,-5.503,0.039,0.653,0.0612,0.923,106.995,Andante,237080.0,13532980.0,67951.0,37.0,True,True
Julión Álvarez y su Norteño Banda,Pongámonos De Acuerdo,El Aferrado,album,107972387.0,0.758,0.525,G# / Ab,-5.913,0.0611,0.43,0.0747,0.976,97.465,Andante,161907.0,421850.0,3299.0,30.0,False,False
Julión Álvarez y su Norteño Banda,Te Hubieras Ido Antes,Soy Lo Que Quiero... Indispensable (Edición Especial),album,91175603.0,0.723,0.476,D# / Eb,-5.692,0.0474,0.653,0.059,0.966,149.971,Allegro,191413.0,25993358.0,111714.0,602.0,True,True
Julión Álvarez y su Norteño Banda,Ni Diablo Ni Santo,Ni Diablo Ni Santo,album,34624776.0,0.833,0.608,F,-4.804,0.0824,0.439,0.296,0.965,120.01,Moderato / Allegretto,155600.0,13564164.0,70342.0,27.0,True,True
Julión Álvarez y su Norteño Banda,Aquí Algo Cambió,"De Hoy En Adelante, Que Te Vaya Bien",album,9125927.0,0.554,0.51,D# / Eb,-6.124,0.0677,0.432,0.154,0.943,207.323,Prestissimo,165933.0,2190586.0,43111.0,639.0,False,False
Julión Álvarez y su Norteño Banda,Y Tú - Ranchera,Con Banda,album,37029124.0,0.717,0.658,A# / Bb,-4.923,0.0303,0.545,0.112,0.959,122.982,Allegro,171267.0,1369811.0,10331.0,89.0,True,True
Julión Álvarez y su Norteño Banda,Terrenal,Ni Lo Intentes,album,59995069.0,0.581,0.43,E,-4.817,0.0333,0.7,0.12,0.609,81.969,Andante,237640.0,1156160.0,6443.0,58.0,False,False
Julión Álvarez y su Norteño Banda,Y Me Da Vergüenza,Soy Lo Que Quiero... Indispensable (Edición Especial),album,38854159.0,0.796,0.561,D# / Eb,-6.658,0.0321,0.611,0.0659,0.961,107.943,Andante,182480.0,111665.0,726.0,4.0,False,False
Chris Stapleton,Tennessee Whiskey,Traveller,album,637878175.0,0.392,0.37,A,-10.888,0.0298,0.205,0.0821,0.512,48.718,Lento / Largo,293293.0,671203125.0,3204752.0,92614.0,True,True
Chris Stapleton,You Should Probably Leave,Starting Over,album,165858360.0,0.602,0.477,A,-8.425,0.032,0.268,0.173,0.552,183.89,Presto,213493.0,2121913.0,12154.0,571.0,False,False
Chris Stapleton,Broken Halos,From A Room: Volume 1,album,229522897.0,0.613,0.564,G# / Ab,-7.085,0.0251,0.134,0.0585,0.538,78.388,Andante,180907.0,91984322.0,410144.0,7061.0,True,True
Chris Stapleton,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),Red (Taylor's Version),album,122106240.0,0.391,0.715,C,-4.516,0.0495,0.167,0.183,0.473,149.654,Allegro,285107.0,49268729.0,1573675.0,46841.0,True,True
Chris Stapleton,Starting Over,Starting Over,album,175928011.0,0.638,0.538,A# / Bb,-8.445,0.0315,0.452,0.0695,0.318,89.124,Andante,240413.0,79872761.0,375355.0,11052.0,True,True
Chris Stapleton,Parachute,Traveller,album,216589343.0,0.642,0.762,F# / Gb,-7.411,0.0296,0.00967,0.182,0.605,113.038,Moderato / Allegretto,253200.0,22301163.0,83206.0,1592.0,False,False
Chris Stapleton,Millionaire,From A Room: Volume 2,album,148918291.0,0.616,0.474,A# / Bb,-9.608,0.0266,0.192,0.0989,0.493,142.689,Allegro,210133.0,81416248.0,291103.0,4576.0,True,True
Chris Stapleton,Joy Of My Life,Starting Over,album,57249686.0,0.63,0.485,D# / Eb,-8.955,0.0299,0.223,0.103,0.398,149.23,Allegro,274520.0,11508697.0,54962.0,1221.0,True,True
Chris Stapleton,Fire Away,Traveller,album,149902731.0,0.559,0.301,A,-9.066,0.0297,0.055,0.101,0.177,116.123,Moderato / Allegretto,244333.0,126927358.0,526302.0,13417.0,True,True
Chris Stapleton,Traveller,Traveller,album,116942837.0,0.543,0.75,D,-7.071,0.0282,0.0682,0.125,0.758,88.107,Andante,222413.0,33143724.0,111485.0,2527.0,True,True
Five Finger Death Punch,A Little Bit Off,F8,album,112852808.0,0.664,0.828,C,-6.053,0.0404,0.00839,0.294,0.82,103.985,Andante,190718.0,47672980.0,427426.0,11175.0,False,True
Five Finger Death Punch,Bad Company,War Is the Answer,album,282625979.0,0.558,0.886,B,-4.196,0.0482,0.000595,0.0904,0.171,114.041,Moderato / Allegretto,262440.0,163598339.0,804084.0,24037.0,False,True
Five Finger Death Punch,Welcome To The Circus,AfterLife,album,22504875.0,0.489,0.987,B,-4.57,0.0806,7.62e-05,0.788,0.297,139.982,Allegro,256742.0,3476252.0,51043.0,866.0,False,True
Five Finger Death Punch,Jekyll and Hyde,Got Your Six (Deluxe),album,247216267.0,0.544,0.96,D# / Eb,-4.681,0.106,0.00058,0.0531,0.718,154.966,Allegro,206903.0,112680734.0,621085.0,17619.0,True,True
Five Finger Death Punch,Times Like These,AfterLife,album,14678351.0,0.437,0.935,G# / Ab,-4.278,0.0675,0.0102,0.135,0.593,73.722,Adagio,209976.0,2693925.0,44575.0,1159.0,False,True
Five Finger Death Punch,Wrong Side of Heaven,"The Wrong Side of Heaven and the Righteous Side of Hell, Vol. 1 (Deluxe Edition)",album,291380578.0,0.482,0.926,E,-5.123,0.0666,0.00685,0.288,0.529,150.014,Allegro,271000.0,385748680.0,2483741.0,110267.0,True,True
Five Finger Death Punch,The End,AfterLife,album,9840486.0,0.499,0.914,B,-4.748,0.0566,0.00106,0.13,0.345,80.049,Andante,223200.0,2929.0,226.0,2.0,False,False
Five Finger Death Punch,Wash It All Away,Got Your Six (Deluxe),album,176262445.0,0.486,0.984,E,-3.619,0.0717,2.26e-05,0.28,0.277,123.64,Allegro,225706.0,289324974.0,1045460.0,24980.0,True,True
Five Finger Death Punch,Living The Dream,F8,album,43621031.0,0.416,0.988,C,-3.466,0.113,0.000839,0.137,0.47,174.995,Vivace,214543.0,6725700.0,152789.0,27898.0,False,True
Five Finger Death Punch,AfterLife,AfterLife,album,21528711.0,0.472,0.989,F# / Gb,-4.214,0.0597,0.000655,0.341,0.327,93.985,Andante,243561.0,5914889.0,94209.0,1765.0,False,True
Bon Iver,exile (feat. Bon Iver),folklore,album,488065877.0,0.298,0.38,F# / Gb,-8.426,0.0287,0.778,0.11,0.152,75.602,Adagio,285634.0,84939749.0,1081777.0,42209.0,True,True
Bon Iver,Rosyln,The Twilight Saga: New Moon (Original Motion Picture Soundtrack),compilation,287485443.0,0.329,0.277,A# / Bb,-13.111,0.0302,0.971,0.0971,0.121,159.719,Vivace,289560.0,6856.0,297.0,13.0,False,False
Bon Iver,Beach Baby,Blood Bank,single,132262090.0,0.669,0.0809,C,-17.282,0.0365,0.983,0.114,0.0922,114.355,Moderato / Allegretto,160093.0,916609.0,18682.0,316.0,False,True
Bon Iver,Skinny Love,"For Emma, Forever Ago",album,535403389.0,0.592,0.263,E,-14.029,0.0568,0.845,0.127,0.109,76.366,Adagio,238520.0,7388652.0,47202.0,1831.0,False,False
Bon Iver,Holocene,Bon Iver (10th Anniversary Edition),compilation,384129970.0,0.374,0.304,C# / Db,-14.52,0.0302,0.943,0.126,0.147,147.969,Allegro,336613.0,103456549.0,510826.0,33265.0,False,True
Bon Iver,evermore (feat. Bon Iver),evermore,album,124954833.0,0.395,0.27,C# / Db,-10.672,0.0309,0.937,0.111,0.314,120.94,Moderato / Allegretto,304107.0,28438.0,263.0,8.0,False,False
Bon Iver,Blood Bank,Blood Bank,single,114981789.0,0.493,0.372,G,-11.889,0.0331,0.964,0.117,0.25,116.86,Moderato / Allegretto,285160.0,1446573.0,19970.0,487.0,False,True
Bon Iver,Wash.,Bon Iver,album,96441152.0,0.31,0.146,C,-19.278,0.0303,0.99,0.076,0.333,162.831,Vivace,298587.0,5705489.0,48823.0,1026.0,False,True
Bon Iver,Flume,"For Emma, Forever Ago",album,137272441.0,0.448,0.143,B,-17.012,0.0328,0.929,0.109,0.0873,132.829,Allegro,219000.0,51564.0,450.0,15.0,False,False
Meek Mill,Going Bad (feat. Drake),Championships,album,989177367.0,0.889,0.496,E,-6.365,0.0905,0.259,0.252,0.544,86.003,Andante,180522.0,165661827.0,1753208.0,48182.0,False,True
Meek Mill,Dreams and Nightmares,Dreams and Nightmares (Deluxe Edition),album,280539757.0,0.631,0.774,B,-2.459,0.3,0.468,0.281,0.44,79.745,Andante,230693.0,90243072.0,705839.0,21479.0,False,True
Meek Mill,"That's My N**** (with Meek Mill, YG & Snoop Dogg)","That's My N**** (with Meek Mill, YG & Snoop Dogg) [From Bright: The Album]",single,248359900.0,0.723,0.732,B,-5.514,0.0864,0.11,0.484,0.503,104.991,Andante,199747.0,14272858.0,175218.0,3211.0,False,True
Meek Mill,R.I.C.O. (feat. Drake),Dreams Worth More Than Money,album,331688486.0,0.727,0.599,C# / Db,-6.941,0.327,0.317,0.219,0.386,167.909,Vivace,197133.0,131646725.0,791063.0,28338.0,False,True
Meek Mill,All Eyes on You (feat. Chris Brown & Nicki Minaj),Dreams Worth More Than Money,album,322694397.0,0.589,0.658,B,-5.288,0.203,0.0242,0.118,0.251,77.521,Andante,223973.0,477015330.0,2009564.0,65407.0,False,True
