Artist,Track,Album,Album_type,Stream,Danceability,Energy,Key,Key_name,Loudness,Speechiness,Acousticness,Liveness,Valence,Tempo,Tempo_category,Duration_ms,Licensed,official_video
Kordhell,LAND OF FIRE,LAND OF FIRE,single,27926832.0,0.686,0.952,4,E,-2.524,0.0529,0.00545,0.111,0.269,149.968,Allegro,153600.0,False,True
Cuco,Do Better,Para Mi,album,24925062.0,0.841,0.63,10,A# / Bb,-7.556,0.0356,0.43,0.0779,0.669,100.011,Andante,211143.0,False,True
Seu Jorge,São Gonça,Ana E Jorge,album,14316304.0,0.493,0.537,7,G,-7.887,0.0493,0.781,0.982,0.507,109.541,Moderato / Allegretto,297067.0,True,True
Brray,Corazón Roto,Corazón Roto,single,3276962.0,0.862,0.664,1,C# / Db,-7.271,0.0482,0.323,0.102,0.826,93.01,Andante,151373.0,True,True
Juice WRLD,Robbery,Death Race For Love (Bonus Track Version),album,1100128147.0,0.623,0.692,2,D,-5.122,0.0504,0.328,0.153,0.566,79.899,Andante,240051.0,False,False
The Lumineers,Nobody Knows,Pete's Dragon (Original Motion Picture Soundtrack),compilation,59868359.0,0.634,0.382,9,A,-12.877,0.0363,0.759,0.101,0.2,81.971,Andante,188573.0,True,True
Ovy On The Drums,Sigo Buscandote,Sigo Buscandote,single,67660196.0,0.859,0.691,8,G# / Ab,-4.741,0.131,0.244,0.107,0.765,91.974,Andante,185224.0,False,True
Chris Stapleton,Joy Of My Life,Starting Over,album,57249686.0,0.63,0.485,3,D# / Eb,-8.955,0.0299,0.223,0.103,0.398,149.23,Allegro,274520.0,True,True
Shouse,Never Let You Go,Never Let You Go,single,10878099.0,0.607,0.825,7,G,-4.451,0.0447,0.0519,0.081,0.467,126.956,Allegro,178810.0,False,True
Linkin Park,Numb / Encore,Numb / Encore: MTV Ultimate Mash-Ups Presents Collision Course,single,778880225.0,0.687,0.793,2,D,-4.254,0.166,0.0603,0.582,0.751,107.045,Andante,205733.0,True,True
Café Tacvba,Como te extraño mi amor,Avalancha de éxitos,album,157645932.0,0.791,0.759,9,A,-5.67,0.037,0.0823,0.0993,0.917,124.725,Allegro,214880.0,True,True
Ha*Ash,Supongo Que Lo Sabes,Haashtag,album,20258059.0,0.617,0.588,4,E,-5.442,0.0302,0.642,0.39,0.257,130.971,Allegro,226481.0,True,True
Jenni Rivera,La Gran Señora,La Gran Señora,album,60467416.0,0.623,0.398,0,C,-5.804,0.0457,0.605,0.125,0.754,80.115,Andante,252440.0,False,True
Farruko,Color Esperanza 2020,Color Esperanza 2020,single,89466323.0,0.591,0.785,9,A,-7.768,0.161,0.161,0.126,0.785,106.002,Andante,217547.0,False,False
Blondie,Call Me,Call Me,single,330434580.0,0.554,0.833,2,D,-6.667,0.0347,0.000646,0.0737,0.773,142.673,Allegro,212227.0,True,True
Led Zeppelin,Whole Lotta Love - 1990 Remaster,Led Zeppelin II (1994 Remaster),album,493245427.0,0.412,0.902,9,A,-11.6,0.405,0.0484,0.405,0.422,89.74,Andante,333893.0,True,True
Mark Morrison,Cooped Up / Return Of The Mack,Cooped Up / Return Of The Mack,single,26687627.0,0.727,0.839,2,D,-4.781,0.184,0.01,0.177,0.338,95.485,Andante,127253.0,True,True
Olivia Rodrigo,"jealousy, jealousy",SOUR,album,573764789.0,0.695,0.575,10,A# / Bb,-6.334,0.116,0.198,0.0614,0.699,163.929,Vivace,173160.0,False,False
deadmau5,Escape (feat. Hayla),Escape (feat. Hayla),single,56285470.0,0.659,0.798,9,A,-6.933,0.0749,0.175,0.708,0.15,126.064,Allegro,240445.0,False,True
Mc Don Juan,Áudio Que Te Entrega - Faixa Bônus,GG Astral (Ao Vivo),album,79593994.0,0.79,0.871,7,G,-2.29,0.0441,0.221,0.0981,0.952,145.972,Allegro,171409.0,False,True
Cris Mj,Fiera,Welcome To My World,album,30234682.0,0.821,0.768,0,C,-4.376,0.0454,0.124,0.0674,0.882,91.997,Andante,175788.0,False,False
Matheus Fernandes,Baby Me Atende,"Na Praia, Pt. 1",album,231966821.0,0.65,0.792,6,F# / Gb,-3.825,0.0393,0.607,0.92,0.872,154.027,Allegro,225672.0,True,True
Sergei Rachmaninoff,"Piano Concerto No. 2 in C Minor, Op. 18: 2. Adagio sostenuto",Rachmaninov: Piano Concerto No.2,album,21213544.0,0.194,0.0545,4,E,-24.877,0.0366,0.983,0.0551,0.0385,140.966,Allegro,644273.0,False,False
Diego Verdaguer,Color Esperanza / Sólo le Pido a Dios - Versión México,Color Esperanza / Sólo le Pido a Dios (Versión México),single,9149565.0,0.586,0.885,7,G,-5.241,0.0758,0.173,0.082,0.624,95.989,Andante,223907.0,True,True
Gryffin,Tie Me Down (with Elley Duhé),Gravity,album,238937066.0,0.608,0.845,6,F# / Gb,-2.292,0.0597,0.136,0.111,0.322,98.976,Andante,218240.0,True,True
Dropkick Murphys,"Cadillac, Cadillac (feat. Sammy Amara of Broilers) - Bonus Track",This Machine Still Kills Fascists (Expanded Edition),album,208352.0,0.607,0.98,2,D,-3.781,0.188,0.0792,0.31,0.353,150.03,Allegro,173402.0,True,True
Indila,Ainsi bas la vida,Mini World (Deluxe),album,86426529.0,0.776,0.641,8,G# / Ab,-6.925,0.0981,0.0486,0.0977,0.437,128.05,Allegro,214760.0,False,False
Matisse,Como Lo Hice Yo,Así de Enamorados,album,189464651.0,0.69,0.662,2,D,-4.537,0.043,0.38,0.0998,0.488,143.096,Allegro,177063.0,True,True
Joy Division,Transmission - 2020 Digital Remaster,Transmission,single,42304496.0,0.496,0.849,7,G,-6.512,0.0401,0.0202,0.102,0.65,153.724,Allegro,218440.0,True,True
Dean Lewis,Be Alright - Acoustic,Be Alright (Acoustic),single,35183902.0,0.681,0.341,9,A,-9.016,0.0567,0.864,0.319,0.431,126.242,Allegro,197972.0,True,True
Maite Perroni,Nuestro Amor,Nuestro Amor,album,32196256.0,0.541,0.769,4,E,-6.253,0.0339,0.0556,0.17,0.382,129.971,Allegro,215747.0,True,True
Jax Jones,i miss u (with Au/Ra),i miss u (with Au/Ra),single,130602006.0,0.668,0.726,9,A,-7.512,0.0468,0.0387,0.134,0.453,124.075,Allegro,172143.0,True,True
Fatboy Slim,Praise You - Radio Edit,The Greatest Hits: Why Try Harder,compilation,139044573.0,0.621,0.885,1,C# / Db,-6.826,0.0473,0.0418,0.133,0.554,109.728,Moderato / Allegretto,227973.0,True,True
Tiakola,La clé,Mélo,album,24845403.0,0.63,0.554,11,B,-6.547,0.0672,0.727,0.11,0.616,101.999,Andante,172627.0,True,True
Jason Aldean,That's What Tequila Does,MACON,album,21313220.0,0.522,0.801,5,F,-5.424,0.1,0.224,0.301,0.491,155.928,Allegro,189307.0,True,True
Muse,Psycho,Drones,album,207866342.0,0.555,0.883,2,D,-3.426,0.0341,0.00114,0.868,0.507,125.02,Allegro,316718.0,True,True
Ludwig van Beethoven,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 - ""Moonlight"": I. Adagio sostenuto",Beethoven: The Piano Sonatas,album,14996324.0,0.278,0.00245,1,C# / Db,-41.53,0.0497,0.995,0.114,0.293,139.161,Allegro,403333.0,True,True
Mecano,Hijo de la luna,Entre el Cielo y el Suelo (Bonus Tracks Edition),album,100576640.0,0.45,0.527,1,C# / Db,-7.212,0.0341,0.695,0.0685,0.569,179.474,Presto,259147.0,True,True
Chase Atlantic,Right Here,Part One,single,83934425.0,0.351,0.587,6,F# / Gb,-6.413,0.0413,0.00516,0.121,0.221,159.881,Vivace,235000.0,False,False
DJ Snake,Let Me Love You,Encore,album,1724608032.0,0.649,0.716,8,G# / Ab,-5.371,0.0349,0.0863,0.135,0.163,99.988,Andante,205947.0,True,True
Los Dareyes De La Sierra,Los Benjamines,Los Benjamines,single,203214.0,0.713,0.641,9,A,-6.08,0.0322,0.785,0.225,0.928,100.023,Andante,166285.0,True,True
Phil Collins,Easy Lover,Chinese Wall (Expanded Edition),album,253104372.0,0.74,0.923,1,C# / Db,-5.082,0.0369,0.105,0.0825,0.93,128.871,Allegro,305867.0,True,True
Abel Pintos,La Llave,Sueño Dorado,album,30478692.0,0.596,0.497,1,C# / Db,-7.265,0.0301,0.21,0.358,0.298,128.014,Allegro,260427.0,True,True
Kaskade,On Your Mind,On Your Mind,single,48713002.0,0.835,0.828,4,E,-4.512,0.0949,0.00235,0.0602,0.178,107.995,Andante,320280.0,False,True
Christina Perri,here comes the sun,songs for rosie,album,9688003.0,0.699,0.0757,2,D,-13.588,0.0353,0.985,0.113,0.472,106.93,Andante,167293.0,True,True
Mark Morrison,I'm On 2.0,Black Print,album,8457613.0,0.529,0.826,9,A,-6.674,0.325,0.13,0.394,0.632,138.631,Allegro,301053.0,False,False
Shawn Mendes,In My Blood,Shawn Mendes,album,809589128.0,0.622,0.712,5,F,-7.321,0.066,0.0573,0.13,0.487,140.025,Allegro,211360.0,True,True
Juanes,Nada Valgo Sin Tu Amor,Mi Sangre,album,111397248.0,0.601,0.643,0,C,-4.581,0.0272,0.155,0.283,0.387,76.979,Adagio,196360.0,True,True
Pablo Alborán,Contigo,Dharma +,album,26722104.0,0.576,0.344,0,C,-8.771,0.0325,0.601,0.133,0.302,149.747,Allegro,208613.0,True,True
Enrique Iglesias,El Perdedor,SEX AND LOVE (Deluxe),album,168383371.0,0.487,0.478,8,G# / Ab,-5.91,0.0536,0.704,0.121,0.288,137.799,Allegro,191427.0,True,True
Felix Jaehn,Where The Lights Are Low,Where The Lights Are Low,single,127925814.0,0.759,0.807,8,G# / Ab,-5.812,0.122,0.448,0.105,0.62,123.904,Allegro,136996.0,True,True
Boef,Ff Ademen Jij,Ff Ademen Jij,single,6161767.0,0.798,0.683,8,G# / Ab,-7.879,0.412,0.224,0.102,0.669,143.051,Allegro,162926.0,True,True
The Beach Boys,Little Saint Nick - 1991 Remix,The Beach Boys' Christmas Album,album,179958052.0,0.602,0.553,11,B,-9.336,0.0328,0.108,0.0512,0.971,130.594,Allegro,118840.0,True,True
Los Temerarios,Tu Infame Engaño,Internacionales Y Románticos,album,51462057.0,0.582,0.553,8,G# / Ab,-7.118,0.0229,0.259,0.0681,0.56,92.969,Andante,199813.0,True,True
Aleman,Cómo Diamante,Humo en la Trampa 3,album,20182393.0,0.948,0.464,11,B,-6.892,0.14,0.237,0.0818,0.603,113.997,Moderato / Allegretto,207219.0,True,True
Juice WRLD,Lucid Dreams,Goodbye & Good Riddance,album,2148845943.0,0.511,0.566,6,F# / Gb,-7.23,0.2,0.349,0.34,0.218,83.903,Andante,239836.0,False,False
Four Tops,Reach Out I'll Be There,Reach Out,album,122334991.0,0.607,0.599,3,D# / Eb,-8.908,0.0282,0.0253,0.188,0.735,119.842,Moderato / Allegretto,178533.0,False,False
Nko,SHAWTY (feat. Sacky),SHAWTY (feat. Sacky),single,26566522.0,0.691,0.725,7,G,-6.751,0.179,0.0357,0.105,0.615,143.041,Allegro,153881.0,True,True
Vacations,Relax,Vibes,single,50618425.0,0.471,0.881,11,B,-4.483,0.0467,0.0588,0.26,0.544,169.898,Vivace,158573.0,False,False
Soft Cell,"Torch - 7"" Single Version",Non-Stop Erotic Cabaret,album,6634040.0,0.569,0.566,3,D# / Eb,-10.311,0.0351,0.382,0.202,0.641,122.513,Allegro,248267.0,False,False
Roy Orbison,I Drove All Night,King Of Hearts (2022 Remaster),album,43148614.0,0.397,0.848,5,F,-5.217,0.0526,0.45,0.236,0.545,69.367,Adagio,226533.0,True,True
Grupo 5,Tu Hipocresía,Puro Corazón,album,7867215.0,0.733,0.781,7,G,-4.939,0.04,0.182,0.0648,0.666,96.027,Andante,196293.0,True,True
Grupo Yndio,Eres Mi Mundo,Éxitos De Época (De Colección),album,8912434.0,0.432,0.185,5,F,-21.894,0.0288,0.17,0.117,0.484,69.969,Adagio,168960.0,False,False
alt-J,Matilda,An Awesome Wave,album,109352257.0,0.578,0.675,2,D,-9.208,0.03,0.787,0.116,0.281,147.947,Allegro,228707.0,True,True
DJ Drama,Bruh,SNOFALL,album,1675365.0,0.674,0.882,9,A,-2.543,0.272,0.0248,0.0623,0.367,93.713,Andante,138174.0,True,True
Aleks Syntek,Ay Haiti!,Ay Haiti!,single,61921081.0,0.673,0.753,7,G,-5.002,0.119,0.272,0.071,0.424,120.057,Moderato / Allegretto,311347.0,True,True
Blackstreet,"Take Me There - From ""The Rugrats Movie"" Soundtrack",Music From The Motion Picture: The Rugrats Movie,compilation,8443052.0,0.401,0.872,0,C,-4.91,0.117,0.215,0.292,0.642,78.443,Andante,243000.0,False,False
Booba,Zénith (feat. Booba),Zénith (feat. Booba),single,1681543.0,0.704,0.414,9,A,-8.98,0.0444,0.858,0.0992,0.244,121.997,Allegro,204590.0,True,True
Ne-Yo,Sexy Love,In My Own Words,album,186670926.0,0.693,0.516,8,G# / Ab,-6.446,0.0413,0.297,0.0604,0.494,94.02,Andante,220853.0,True,True
Sara Bareilles,A Safe Place to Land (feat. John Legend),Amidst the Chaos (Bonus Version),album,30195005.0,0.424,0.253,10,A# / Bb,-13.259,0.0366,0.825,0.117,0.16,129.812,Allegro,269210.0,True,True
Annie Lennox,Sweet Dreams (Are Made of This) - Remastered,Sweet Dreams (Are Made Of This),album,989478518.0,0.692,0.711,0,C,-7.498,0.0317,0.225,0.12,0.875,125.135,Allegro,216933.0,True,True
Sfera Ebbasta,PIOVE (feat. Sfera Ebbasta),SIRIO,album,53287100.0,0.381,0.627,4,E,-5.446,0.114,0.232,0.0803,0.458,187.835,Presto,155863.0,True,True
Cocteau Twins,Fifty-fifty Clown,Heaven or Las Vegas,album,9572197.0,0.481,0.694,0,C,-7.38,0.0272,0.0488,0.111,0.374,180.117,Presto,190213.0,False,False
O Rappa,Minha alma (A paz que eu não quero),Lado B Lado A,album,75611423.0,0.664,0.725,9,A,-6.179,0.0897,0.363,0.272,0.659,96.348,Andante,303773.0,True,True
Beach Weather,Unlovable,Unlovable,single,2124202.0,0.574,0.772,2,D,-5.826,0.0451,0.0476,0.0816,0.78,79.99,Andante,210406.0,True,True
Black Eyed Peas,RITMO (Bad Boys For Life),TRANSLATION,album,869795408.0,0.732,0.716,10,A# / Bb,-6.968,0.0561,0.0295,0.73,0.666,105.093,Andante,214855.0,True,True
Aretha Franklin,Think,The Blues Brothers Original Motion Picture Soundtrack,album,21118796.0,0.653,0.836,5,F,-5.594,0.188,0.495,0.24,0.713,128.628,Allegro,195307.0,False,False
Claptone,Before I Lose My Mind,Heartbeat,single,36244156.0,0.872,0.51,1,C# / Db,-8.433,0.066,0.101,0.0821,0.958,120.005,Moderato / Allegretto,205403.0,True,True
The National,coney island (feat. The National),evermore,album,108981666.0,0.529,0.536,8,G# / Ab,-11.269,0.0627,0.826,0.141,0.304,107.873,Andante,275320.0,True,True
Justine Skye,Intruded,Space and Time,album,8676869.0,0.633,0.498,9,A,-5.722,0.0418,0.498,0.173,0.371,107.223,Andante,186368.0,False,True
BLACKPINK,BOOMBAYAH,SQUARE ONE,single,414173416.0,0.661,0.836,5,F,-3.164,0.059,0.00268,0.497,0.396,124.952,Allegro,240793.0,True,True
TV Girl,It Almost Worked,The Night in Question: French Exit Outtakes,album,8135341.0,0.673,0.886,9,A,-4.347,0.0282,0.302,0.0792,0.679,140.586,Allegro,152000.0,False,False
Zack Tabudlo,Give Me Your Forever,Episode,album,87671005.0,0.627,0.363,8,G# / Ab,-8.127,0.0291,0.279,0.0928,0.301,99.905,Andante,244800.0,True,True
The Cars,Let's Go,Candy-O,album,29570110.0,0.651,0.83,2,D,-8.785,0.0316,0.00824,0.0837,0.917,131.282,Allegro,213173.0,False,False
Rae Sremmurd,Come Get Her,SremmLife,album,527118153.0,0.689,0.564,2,D,-6.226,0.136,0.187,0.0721,0.123,185.023,Presto,212947.0,True,True
R. Kelly,I Believe I Can Fly,R.,album,98477608.0,0.55,0.444,7,G,-7.588,0.0292,0.241,0.187,0.0438,120.179,Moderato / Allegretto,320667.0,False,False
Kool & The Gang,Cherish - Single Version,Collected,album,67829592.0,0.643,0.568,1,C# / Db,-9.903,0.0222,0.135,0.195,0.434,95.17,Andante,238000.0,True,True
Mc Don Juan,Set dos Casados,Set dos Casados,single,109094189.0,0.581,0.384,4,E,-7.618,0.295,0.325,0.0953,0.149,199.884,Presto,643200.0,True,True
Joan Sebastian,Te Irá Mejor Sin Mí,Pegadito Al Corazón,album,125380826.0,0.699,0.414,9,A,-10.756,0.0269,0.65,0.103,0.419,99.993,Andante,176320.0,False,True
Yo Yo Honey Singh,Romantic Mashup 2,Romantic Mashup 2,single,35712881.0,0.508,0.761,8,G# / Ab,-5.118,0.0422,0.0933,0.268,0.339,100.011,Andante,325172.0,True,True
Yeat,Out thë way,Lyfë,album,67935144.0,0.767,0.628,4,E,-7.41,0.242,0.21,0.275,0.798,128.07,Allegro,150242.0,False,False
Lorenzo,Charizard,Légende Vivante,album,2177001.0,0.827,0.86,2,D,-5.421,0.223,0.111,0.191,0.33,114.999,Moderato / Allegretto,154453.0,True,True
Perry Como,Papa Loves Mambo,Pure Gold,album,36412844.0,0.674,0.498,0,C,-10.07,0.13,0.512,0.404,0.747,81.075,Andante,162107.0,False,False
Angèle,Ta reine,Brol,album,74378431.0,0.668,0.44,9,A,-10.607,0.0801,0.822,0.0901,0.127,107.091,Andante,213200.0,True,True
Wiener Philharmoniker,"Die Walküre, WWV 86B - Concert version / Dritter Aufzug: The Ride of the Valkyries",Wagner: Der Ring des Nibelungen (orchestral excerpts),album,8603933.0,0.235,0.365,7,G,-13.863,0.0356,0.927,0.17,0.126,91.187,Andante,183667.0,True,True
Sid Sriram,"Kanja Poovu Kannala (From ""Viruman"")","Kanja Poovu Kannala (From ""Viruman"")",single,35093727.0,0.72,0.692,8,G# / Ab,-6.354,0.0894,0.291,0.177,0.52,110.011,Moderato / Allegretto,237559.0,True,True
Waylon Jennings,"(Ghost) Riders in the Sky - Live at Nassau Coliseum, Uniondale, NY - March 1990",Live - American Outlaws,album,8753204.0,0.553,0.797,2,D,-8.762,0.0392,0.536,0.902,0.454,115.724,Moderato / Allegretto,198133.0,True,True
Ryan Castro,Avemaría,Avemaría,single,9327917.0,0.877,0.697,11,B,-6.486,0.0902,0.062,0.428,0.745,97.019,Andante,132000.0,False,True
South Park Mexican,Stay on Your Grind - Screwed,Never Change,album,12447074.0,0.637,0.607,0,C,-5.783,0.0484,0.343,0.282,0.291,82.142,Andante,322733.0,True,True
R3HAB,Poison (with Timmy Trumpet x W&W),Poison (with Timmy Trumpet x W&W),single,3976910.0,0.331,0.937,0,C,-3.607,0.0827,0.112,0.0789,0.122,101.563,Andante,167111.0,False,True
The Alchemist,E. Coli (feat. Earl Sweatshirt),Bread,album,80451082.0,0.322,0.555,11,B,-8.726,0.129,0.208,0.325,0.397,96.019,Andante,132147.0,True,True
The Doobie Brothers,Toulouse Street,Toulouse Street,album,5095781.0,0.513,0.35,7,G,-14.043,0.0265,0.428,0.154,0.342,89.549,Andante,200467.0,False,False
Bombay Jayashri,Zara Zara - LoFi Chill,Hindi Lofi Vibe,compilation,6811213.0,0.583,0.308,7,G,-18.303,0.0465,0.581,0.257,0.241,118.226,Moderato / Allegretto,387716.0,True,True
El Canto Del Loco,Puede Ser (with Amaia Montero),A Contracorriente,album,40209501.0,0.412,0.591,11,B,-4.673,0.0346,0.398,0.119,0.344,188.376,Presto,181027.0,True,True
Justin Quiles,Envolver Remix,Envolver Remix,single,62023519.0,0.824,0.819,4,E,-4.336,0.0786,0.125,0.137,0.616,92.001,Andante,182863.0,True,True
ODESZA,Say My Name (feat. Zyra),In Return,album,182558507.0,0.749,0.745,6,F# / Gb,-7.367,0.0479,0.0041,0.0748,0.347,115.048,Moderato / Allegretto,262957.0,False,True
Los Palmeras,Killer Bombón,SnipeZ,album,11458705.0,0.742,0.621,9,A,-5.133,0.0698,0.161,0.119,0.574,81.994,Andante,160181.0,True,True
Air Supply,Every Woman in the World,Lost in Love,album,52406558.0,0.393,0.312,9,A,-16.918,0.0366,0.307,0.134,0.362,156.361,Allegro,209600.0,False,False
Frank Ocean,Pink + White,Blonde,album,626750108.0,0.545,0.545,9,A,-7.362,0.107,0.667,0.417,0.549,159.94,Vivace,184516.0,False,False
Third Eye Blind,The Background,Third Eye Blind,album,9975221.0,0.446,0.549,2,D,-11.657,0.0405,0.0481,0.124,0.118,159.515,Vivace,296733.0,False,False
Akon,Lonely,Trouble Deluxe Edition,album,391691481.0,0.634,0.526,5,F,-7.881,0.0333,0.339,0.257,0.623,90.087,Andante,235800.0,True,True
Dave Stewart,Love Is a Stranger - Remastered Version,Sweet Dreams (Are Made Of This),album,21106084.0,0.781,0.648,5,F,-8.216,0.0264,0.00761,0.132,0.546,121.93,Allegro,224773.0,True,True
Fonseca,Color Esperanza 2020,Color Esperanza 2020,single,89466323.0,0.591,0.785,9,A,-7.768,0.161,0.161,0.126,0.785,106.002,Andante,217547.0,False,False
The Kiboomers,Little Bunny Foo Foo,150 Toddler Tunes,album,5793862.0,0.797,0.473,9,A,-7.24,0.21,0.59,0.123,0.435,146.028,Allegro,114893.0,True,True
Miley Cyrus,Nothing Breaks Like a Heart (feat. Miley Cyrus),Late Night Feelings,album,713211866.0,0.601,0.794,7,G,-5.844,0.0671,0.00987,0.418,0.244,114.066,Moderato / Allegretto,217099.0,True,True
Marshmello,FRIENDS,FRIENDS,single,1274551265.0,0.626,0.88,9,A,-2.384,0.0504,0.205,0.128,0.534,95.079,Andante,202621.0,False,True
Zion,Malo,LLNM2,album,29318690.0,0.761,0.636,8,G# / Ab,-5.424,0.25,0.0442,0.138,0.414,166.004,Vivace,255363.0,True,True
Latto,For the Night,For the Night,single,8924361.0,0.462,0.821,5,F,-3.678,0.243,0.216,0.137,0.487,79.131,Andante,205170.0,True,True
John Travolta,We Go Together - From “Grease”,Grease (The Original Motion Picture Soundtrack),compilation,47861007.0,0.732,0.803,0,C,-10.817,0.202,0.228,0.659,0.776,111.13,Moderato / Allegretto,179573.0,False,False
Mc IG,Ninguém Tá Puro,Ninguém Tá Puro,single,7764651.0,0.758,0.68,1,C# / Db,-6.622,0.249,0.285,0.247,0.925,163.964,Vivace,87805.0,True,True
Jay Sean,Down,All Or Nothing,album,525143632.0,0.727,0.68,2,D,-4.498,0.0286,0.0101,0.0821,0.728,132.012,Allegro,212507.0,True,True
Miranda!,Yo Te Diré,Yo Te Diré,single,1345939.0,0.8,0.925,11,B,-5.709,0.0369,0.132,0.089,0.864,127.018,Allegro,207633.0,True,True
Andrés Cepeda,Tu Despertador,Tu Despertador,single,5726868.0,0.416,0.71,1,C# / Db,-4.316,0.0346,0.0302,0.144,0.238,76.521,Adagio,198701.0,True,True
A Day To Remember,"I'm Made Of Wax, Larry, What Are You Made Of?",Homesick,album,83998138.0,0.241,0.97,10,A# / Bb,-4.246,0.104,7.35e-05,0.904,0.621,159.93,Vivace,180840.0,True,True
Gustavo Santaolalla,The Apology Song,The Book of Life (Original Motion Picture Soundtrack),compilation,12376878.0,0.549,0.183,2,D,-11.398,0.0447,0.911,0.109,0.337,93.965,Andante,172227.0,False,True
ODESZA,CALL OUT,BRONSON,album,6598252.0,0.512,0.894,0,C,-5.396,0.0804,0.125,0.165,0.18,105.024,Andante,179453.0,False,True
Alanis Morissette,Hand in My Pocket - 2015 Remaster,Jagged Little Pill (2015 Remaster),album,144169652.0,0.657,0.655,0,C,-8.3,0.0248,0.135,0.102,0.668,92.259,Andante,222013.0,True,True
Al Green,Tired of Being Alone,Gets Next to You,album,144420192.0,0.772,0.397,7,G,-8.585,0.0391,0.339,0.0753,0.617,97.964,Andante,172320.0,False,False
Seether,Remedy,Karma and Effect,album,181537653.0,0.55,0.952,8,G# / Ab,-4.664,0.0924,0.000193,0.0614,0.391,127.804,Allegro,207213.0,True,True
Philharmonia Orchestra,"Violin Concerto in D Major, Op. 61: II. Larghetto",Beethoven: Violin Concerto and Romances,album,1275280.0,0.209,0.0402,7,G,-27.175,0.047,0.931,0.0869,0.0514,95.939,Andante,486000.0,False,False
Luis Fonsi,Despacito - Remix,VIDA,album,1593687904.0,0.649,0.798,2,D,-4.346,0.178,0.226,0.0711,0.857,177.899,Presto,230413.0,False,False
Tz da Coronel,Se Você For Embora,Se Você For Embora,single,5282438.0,0.75,0.592,0,C,-5.515,0.0438,0.63,0.112,0.674,119.978,Moderato / Allegretto,130496.0,True,True
Bo Burnham,Content,INSIDE,album,49686025.0,0.774,0.848,9,A,-6.106,0.0347,0.00231,0.0953,0.716,115.01,Moderato / Allegretto,96416.0,False,False
Nikhita Gandhi,"Najaa (From ""Sooryavanshi"")","Najaa (From ""Sooryavanshi"")",single,60861713.0,0.786,0.727,9,A,-5.028,0.051,0.0818,0.0824,0.697,93.97,Andante,191239.0,True,True
"Earth, Wind & Fire","September - from DreamWorks Animation's ""TROLLS""",TROLLS (Original Motion Picture Soundtrack),album,73117976.0,0.774,0.849,9,A,-2.986,0.0301,0.016,0.0348,0.962,126.996,Allegro,235000.0,True,True
Anirudh Ravichander,Megham Karukatha,Thiruchitrambalam (Original Motion Picture Soundtrack),album,61474197.0,0.429,0.614,4,E,-6.573,0.0709,0.513,0.0922,0.743,149.966,Allegro,290400.0,True,True
